area,ciudad,conglomerado,panelm,vivienda,hogar,s91p7,s91p8a,s91p8b,s91p8c,s91p8d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s91p10,s91p111,s91p112,s91p113,s91p114,s91p115,s91p121,s91p122,s91p123,s91p124,s91p125,s91p126,s91p131,s91p132,s91p133,estrato,fexp,upm,id_vivienda,id_hogar,periodo
1,10150,016903,013,04,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,3,5,5,1,3,4,3,2712,82.8128231019993,010150016903,01015001690301304,010150016903013041,202210
1,10150,016903,013,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,1,5,4,2712,82.8128231019993,010150016903,01015001690301305,010150016903013051,202210
1,10150,016903,013,06,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,3,3,5,5,1,1,5,5,2712,82.8128231019993,010150016903,01015001690301306,010150016903013061,202210
1,10150,016903,013,07,1,3,1,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,5,2,2,5,5,1,1,4,3,2712,82.8128231019993,010150016903,01015001690301307,010150016903013071,202210
1,10150,016903,013,08,1,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,5,5,4,5,5,1,3,2,3,2712,82.8128231019993,010150016903,01015001690301308,010150016903013081,202210
1,10150,017001,028,02,1,3,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,3,4,5,5,1,1,5,4,2711,46.28817919375,010150017001,01015001700102802,010150017001028021,202210
1,10150,017001,028,03,1,3,1,2,2,2,2,2,1,1,2,1,3,2,2,2,2,2,5,4,4,4,5,1,1,5,5,2711,46.28817919375,010150017001,01015001700102803,010150017001028031,202210
1,10150,017001,028,05,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,4,4,5,5,1,1,4,1,2711,46.28817919375,010150017001,01015001700102805,010150017001028051,202210
1,10150,017001,028,07,1,3,1,1,1,2,2,2,2,2,2,1,3,2,2,2,2,2,5,2,1,5,5,1,1,5,5,2711,46.28817919375,010150017001,01015001700102807,010150017001028071,202210
1,10150,017001,028,08,1,3,2,1,2,2,1,2,1,2,1,1,3,2,2,2,2,2,5,4,2,4,5,4,3,5,4,2711,46.28817919375,010150017001,01015001700102808,010150017001028081,202210
1,10150,018602,015,03,1,1,6,5,5,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,2,2,5,5,2713,97.8739939742855,010150018602,01015001860201503,010150018602015031,202210
1,10150,018602,015,05,1,3,1,1,1,1,2,2,1,1,1,1,4,2,2,2,2,2,4,5,4,5,5,2,2,5,5,2713,97.8739939742855,010150018602,01015001860201505,010150018602015051,202210
1,10150,018602,015,06,1,3,1,2,2,2,2,2,2,1,2,1,4,2,2,2,2,2,5,4,5,4,5,2,2,5,5,2713,97.8739939742855,010150018602,01015001860201506,010150018602015061,202210
1,10150,018602,015,07,1,1,1,5,5,4,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,2,2,5,5,2713,97.8739939742855,010150018602,01015001860201507,010150018602015071,202210
1,10150,018602,015,10,1,1,6,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,4,5,4,5,5,1,2,4,5,2713,97.8739939742855,010150018602,01015001860201510,010150018602015101,202210
1,10150,018902,028,01,1,3,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,3,4,3,4,4,4,4,1,2,2712,71.5790926761795,010150018902,01015001890202801,010150018902028011,202210
1,10150,018902,028,02,1,3,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,5,4,3,3,2,2,3,3,3,2712,71.5790926761795,010150018902,01015001890202802,010150018902028021,202210
1,10150,018902,028,03,1,3,1,1,1,1,1,2,2,1,2,2,3,1,2,1,2,2,3,3,2,4,3,4,3,2,3,2712,71.5790926761795,010150018902,01015001890202803,010150018902028031,202210
1,10150,018902,028,05,1,1,1,2,1,1,2,2,2,2,2,2,5,1,1,2,1,1,1,3,3,4,5,3,1,2,3,2712,71.5790926761795,010150018902,01015001890202805,010150018902028051,202210
1,10150,018902,028,06,1,3,1,1,1,2,2,2,2,2,2,2,4,2,1,2,2,2,2,4,2,4,5,2,4,3,4,2712,71.5790926761795,010150018902,01015001890202806,010150018902028061,202210
1,10150,018902,028,07,1,3,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,3,5,3,4,4,3,2,3,3,2712,71.5790926761795,010150018902,01015001890202807,010150018902028071,202210
1,10150,018902,028,08,1,3,1,5,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,5,2,2,3,3,1,1,2,2712,71.5790926761795,010150018902,01015001890202808,010150018902028081,202210
1,10150,019102,013,01,1,3,1,1,1,1,2,2,1,2,1,1,4,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2713,94.2734323048109,010150019102,01015001910201301,010150019102013011,202210
1,10150,019102,013,02,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,2,2,2,2,5,4,5,3,5,4,5,5,2713,94.2734323048109,010150019102,01015001910201302,010150019102013021,202210
1,10150,019102,013,03,1,1,1,1,1,1,2,2,1,2,1,2,3,2,2,2,2,2,2,5,3,3,3,3,2,4,4,2713,94.2734323048109,010150019102,01015001910201303,010150019102013031,202210
1,10150,019102,013,04,1,3,1,1,1,1,2,2,1,2,1,1,3,2,2,2,2,2,4,3,2,3,3,3,3,3,3,2713,94.2734323048109,010150019102,01015001910201304,010150019102013041,202210
1,10150,019102,013,05,1,3,1,1,2,1,2,2,1,2,1,2,4,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2713,94.2734323048109,010150019102,01015001910201305,010150019102013051,202210
1,10150,019102,013,06,1,1,1,1,1,1,2,2,2,2,1,1,4,2,1,2,2,2,2,2,1,2,1,2,3,1,1,2713,94.2734323048109,010150019102,01015001910201306,010150019102013061,202210
1,10150,019102,013,07,1,3,1,1,1,1,2,2,2,2,1,1,3,2,2,2,2,2,4,4,3,3,3,3,2,4,4,2713,94.2734323048109,010150019102,01015001910201307,010150019102013071,202210
1,10150,019302,025,02,1,3,1,1,1,1,2,2,2,2,2,1,4,1,2,2,2,2,1,3,3,4,2,3,2,3,3,2711,117.040686633888,010150019302,01015001930202502,010150019302025021,202210
1,10150,019302,025,03,1,3,1,5,5,2,2,2,2,2,1,1,3,2,2,2,2,2,1,1,1,2,1,2,4,2,1,2711,117.040686633888,010150019302,01015001930202503,010150019302025031,202210
1,10150,019302,025,04,1,1,6,4,5,2,2,2,2,2,1,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2711,117.040686633888,010150019302,01015001930202504,010150019302025041,202210
1,10150,019302,025,05,1,1,3,5,4,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2711,117.040686633888,010150019302,01015001930202505,010150019302025051,202210
1,10150,019302,025,06,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,4,3,3,3,2711,117.040686633888,010150019302,01015001930202506,010150019302025061,202210
1,10150,019302,025,07,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,3,3,2,3,3,3,4,3,2711,117.040686633888,010150019302,01015001930202507,010150019302025071,202210
1,10150,019302,025,08,1,3,6,5,5,1,2,2,2,2,1,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2711,117.040686633888,010150019302,01015001930202508,010150019302025081,202210
1,10150,019903,013,01,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,4,5,4,5,1,1,5,5,2712,117.388905312279,010150019903,01015001990301301,010150019903013011,202210
1,10150,019903,013,02,1,3,1,2,1,2,1,1,1,1,1,1,3,2,2,2,2,2,5,4,4,4,4,1,4,4,3,2712,117.388905312279,010150019903,01015001990301302,010150019903013021,202210
1,10150,019903,013,03,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2712,117.388905312279,010150019903,01015001990301303,010150019903013031,202210
1,10150,019903,013,04,1,1,1,2,1,2,1,2,2,1,2,1,3,2,2,2,2,2,5,4,3,5,4,4,1,5,5,2712,117.388905312279,010150019903,01015001990301304,010150019903013041,202210
1,10150,019903,013,05,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,3,4,5,5,1,1,5,5,2712,117.388905312279,010150019903,01015001990301305,010150019903013051,202210
1,10150,019903,013,06,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,5,2,1,5,5,2712,117.388905312279,010150019903,01015001990301306,010150019903013061,202210
1,10150,019903,013,07,1,3,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,1,5,5,2712,117.388905312279,010150019903,01015001990301307,010150019903013071,202210
1,10150,020504,028,01,1,3,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,5,4,4,4,5,5,3,2,5,2712,89.4814901506786,010150020504,01015002050402801,010150020504028011,202210
1,10150,020504,028,02,1,3,1,1,1,1,2,2,2,2,1,2,3,2,2,2,2,2,5,4,4,5,4,2,5,4,4,2712,89.4814901506786,010150020504,01015002050402802,010150020504028021,202210
1,10150,020504,028,05,1,2,1,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,4,4,5,4,5,4,5,4,5,2712,89.4814901506786,010150020504,01015002050402805,010150020504028051,202210
1,10150,020504,028,06,1,1,1,1,1,1,2,2,2,1,2,2,4,2,2,2,2,2,5,3,3,4,3,3,4,4,5,2712,89.4814901506786,010150020504,01015002050402806,010150020504028061,202210
1,10150,020504,028,07,1,3,1,2,2,1,2,2,1,2,1,2,3,2,2,2,2,2,5,4,4,4,4,4,4,5,4,2712,89.4814901506786,010150020504,01015002050402807,010150020504028071,202210
1,10150,020504,028,08,1,3,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,5,3,3,3,4,3,3,3,3,2712,89.4814901506786,010150020504,01015002050402808,010150020504028081,202210
1,10150,020504,028,09,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,5,5,4,4,4,4,5,2712,89.4814901506786,010150020504,01015002050402809,010150020504028091,202210
1,10150,021902,015,01,1,3,1,2,5,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,3,5,3,3,5,2,2711,76.5569253191243,010150021902,01015002190201501,010150021902015011,202210
1,10150,021902,015,03,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,5,4,5,4,1,4,1,1,2711,76.5569253191243,010150021902,01015002190201503,010150021902015031,202210
1,10150,021902,015,04,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,5,4,5,3,2,2711,76.5569253191243,010150021902,01015002190201504,010150021902015041,202210
1,10150,021902,015,05,1,3,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,5,5,4,4,4,1,2,2,2711,76.5569253191243,010150021902,01015002190201505,010150021902015051,202210
1,10150,021902,015,06,1,3,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,5,5,4,3,2,4,4,4,4,2711,76.5569253191243,010150021902,01015002190201506,010150021902015061,202210
1,10150,021902,015,07,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,5,4,5,4,4,3,2,3,2711,76.5569253191243,010150021902,01015002190201507,010150021902015071,202210
1,10150,021902,015,09,1,3,1,2,3,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,4,3,2711,76.5569253191243,010150021902,01015002190201509,010150021902015091,202210
1,10150,022502,015,01,1,3,2,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,4,4,4,2,5,1,5,2711,90.6077389445011,010150022502,01015002250201501,010150022502015011,202210
1,10150,022502,015,02,1,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,90.6077389445011,010150022502,01015002250201502,010150022502015021,202210
1,10150,022502,015,03,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,90.6077389445011,010150022502,01015002250201503,010150022502015031,202210
1,10150,022502,015,04,1,3,1,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,1,4,2711,90.6077389445011,010150022502,01015002250201504,010150022502015041,202210
1,10150,022502,015,05,1,3,1,5,5,1,2,2,1,2,1,1,3,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,90.6077389445011,010150022502,01015002250201505,010150022502015051,202210
1,10150,022502,015,06,1,3,1,1,1,1,2,2,1,2,1,1,3,2,2,2,2,2,5,5,5,5,5,1,2,4,5,2711,90.6077389445011,010150022502,01015002250201506,010150022502015061,202210
1,10150,022502,015,07,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,99,1,2,2,5,2711,90.6077389445011,010150022502,01015002250201507,010150022502015071,202210
1,10150,023003,015,01,1,1,6,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,5,2,5,5,2713,448.601761018204,010150023003,01015002300301501,010150023003015011,202210
1,10150,023003,015,02,1,1,1,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,4,5,5,4,5,5,2713,448.601761018204,010150023003,01015002300301502,010150023003015021,202210
1,10150,023003,015,03,1,1,1,5,5,4,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2713,448.601761018204,010150023003,01015002300301503,010150023003015031,202210
1,10150,023003,015,04,1,3,1,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,5,5,5,5,5,5,5,5,5,2713,448.601761018204,010150023003,01015002300301504,010150023003015041,202210
1,10150,023003,015,05,1,1,1,5,5,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2713,448.601761018204,010150023003,01015002300301505,010150023003015051,202210
1,10150,023003,015,06,1,3,1,1,1,1,2,2,1,1,2,1,5,2,2,2,2,2,5,5,5,5,5,1,5,4,4,2713,448.601761018204,010150023003,01015002300301506,010150023003015061,202210
1,10150,023003,015,07,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,4,5,5,4,5,5,4,5,2713,448.601761018204,010150023003,01015002300301507,010150023003015071,202210
1,10150,024602,025,01,1,3,1,2,2,1,1,2,1,2,2,2,4,2,2,2,2,2,5,5,5,5,5,5,2,2,5,2713,245.779126131549,010150024602,01015002460202501,010150024602025011,202210
1,10150,024602,025,02,1,3,1,2,2,1,2,2,1,1,1,1,3,2,2,2,2,2,5,5,5,5,5,5,1,5,1,2713,245.779126131549,010150024602,01015002460202502,010150024602025021,202210
1,10150,024602,025,03,1,3,1,2,2,1,1,2,1,1,2,1,4,2,2,2,2,2,5,5,5,5,5,5,1,4,4,2713,245.779126131549,010150024602,01015002460202503,010150024602025031,202210
1,10150,024602,025,04,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2713,245.779126131549,010150024602,01015002460202504,010150024602025041,202210
1,10150,024602,025,05,1,3,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,5,5,5,4,5,4,2,1,1,2713,245.779126131549,010150024602,01015002460202505,010150024602025051,202210
1,10150,024602,025,06,1,3,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,2,1,2,2713,245.779126131549,010150024602,01015002460202506,010150024602025061,202210
1,10150,024602,025,07,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2713,245.779126131549,010150024602,01015002460202507,010150024602025071,202210
1,10150,026103,015,01,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,3,4,3,2711,123.909390404541,010150026103,01015002610301501,010150026103015011,202210
1,10150,026103,015,02,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,3,3,1,2711,123.909390404541,010150026103,01015002610301502,010150026103015021,202210
1,10150,026103,015,03,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,2,2,3,2711,123.909390404541,010150026103,01015002610301503,010150026103015031,202210
1,10150,026103,015,04,1,3,1,1,1,1,2,2,1,1,2,1,4,2,2,2,2,2,5,5,5,5,5,4,3,3,5,2711,123.909390404541,010150026103,01015002610301504,010150026103015041,202210
1,10150,026103,015,05,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,4,4,3,2711,123.909390404541,010150026103,01015002610301505,010150026103015051,202210
1,10150,026103,015,06,1,3,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,3,3,3,2711,123.909390404541,010150026103,01015002610301506,010150026103015061,202210
1,10150,026103,015,07,1,1,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,3,3,3,2711,123.909390404541,010150026103,01015002610301507,010150026103015071,202210
1,10150,027701,025,01,1,3,1,1,1,1,1,2,1,2,1,1,4,2,2,2,2,2,5,5,5,5,2,2,2,5,5,2713,165.01049828046,010150027701,01015002770102501,010150027701025011,202210
1,10150,027701,025,02,1,3,3,3,3,1,2,2,2,2,2,2,4,2,2,2,2,2,5,2,5,5,5,4,4,2,5,2713,165.01049828046,010150027701,01015002770102502,010150027701025021,202210
1,10150,027701,025,03,1,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2713,165.01049828046,010150027701,01015002770102503,010150027701025031,202210
1,10150,027701,025,04,1,3,3,2,2,1,2,2,1,2,1,2,4,2,2,2,2,2,5,5,5,5,2,5,5,2,5,2713,165.01049828046,010150027701,01015002770102504,010150027701025041,202210
1,10150,027701,025,05,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2713,165.01049828046,010150027701,01015002770102505,010150027701025051,202210
1,10150,027701,025,07,1,3,1,1,1,1,2,2,2,2,1,2,4,2,2,2,2,2,5,5,4,5,5,4,5,5,5,2713,165.01049828046,010150027701,01015002770102507,010150027701025071,202210
1,10150,027701,025,08,1,3,1,2,2,1,2,2,1,2,1,1,4,2,2,2,2,2,5,5,5,5,5,2,2,4,4,2713,165.01049828046,010150027701,01015002770102508,010150027701025081,202210
1,10150,028102,028,01,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,2,2,5,5,2713,70.9060350326882,010150028102,01015002810202801,010150028102028011,202210
1,10150,028102,028,02,1,3,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,5,4,4,5,5,2,1,3,2,2713,70.9060350326882,010150028102,01015002810202802,010150028102028021,202210
1,10150,028102,028,03,1,1,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,5,1,1,5,5,1,1,1,5,2713,70.9060350326882,010150028102,01015002810202803,010150028102028031,202210
1,10150,028102,028,04,1,3,1,1,1,1,2,2,2,2,2,1,4,2,2,2,1,1,5,4,5,5,5,2,2,4,5,2713,70.9060350326882,010150028102,01015002810202804,010150028102028041,202210
1,10150,028102,028,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,4,5,5,5,5,5,5,2713,70.9060350326882,010150028102,01015002810202805,010150028102028051,202210
1,10150,028102,028,08,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,2,2,2,5,5,2713,70.9060350326882,010150028102,01015002810202808,010150028102028081,202210
1,10150,028102,028,09,1,3,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,4,5,5,4,4,2,2713,70.9060350326882,010150028102,01015002810202809,010150028102028091,202210
1,10150,028701,015,02,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,2713,109.215815658053,010150028701,01015002870101502,010150028701015021,202210
1,10150,028701,015,03,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,4,3,2713,109.215815658053,010150028701,01015002870101503,010150028701015031,202210
1,10150,028701,015,04,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,3,3,2713,109.215815658053,010150028701,01015002870101504,010150028701015041,202210
1,10150,028701,015,05,1,3,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2713,109.215815658053,010150028701,01015002870101505,010150028701015051,202210
1,10150,028701,015,06,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,4,4,4,2713,109.215815658053,010150028701,01015002870101506,010150028701015061,202210
1,10150,028701,015,07,1,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,4,5,5,5,5,5,5,2713,109.215815658053,010150028701,01015002870101507,010150028701015071,202210
1,10150,028701,015,08,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2713,109.215815658053,010150028701,01015002870101508,010150028701015081,202210
1,10150,029904,025,02,1,2,1,2,5,2,2,2,2,2,2,2,3,2,2,2,2,2,3,5,5,5,5,5,4,5,2,2711,47.0874630012042,010150029904,01015002990402502,010150029904025021,202210
1,10150,029904,025,03,1,3,1,1,4,2,2,2,2,2,2,1,3,2,2,2,2,2,3,4,3,2,3,2,2,5,5,2711,47.0874630012042,010150029904,01015002990402503,010150029904025031,202210
1,10150,029904,025,04,1,3,1,1,4,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,3,4,3,4,4,3,2711,47.0874630012042,010150029904,01015002990402504,010150029904025041,202210
1,10150,029904,025,05,1,3,1,1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,3,3,4,5,4,2711,47.0874630012042,010150029904,01015002990402505,010150029904025051,202210
1,10150,029904,025,06,1,3,1,1,1,1,2,2,1,2,2,2,4,2,1,2,2,2,3,4,4,4,4,4,3,4,3,2711,47.0874630012042,010150029904,01015002990402506,010150029904025061,202210
1,10150,029904,025,07,1,1,1,1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,4,4,4,3,5,4,2711,47.0874630012042,010150029904,01015002990402507,010150029904025071,202210
1,10150,029904,025,08,1,2,1,1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,3,4,3,3,4,4,4,3,4,2711,47.0874630012042,010150029904,01015002990402508,010150029904025081,202210
1,10150,030301,015,01,1,3,1,1,1,1,2,2,2,2,2,2,5,2,2,2,2,2,5,5,5,5,5,5,1,1,1,2712,58.8142902620072,010150030301,01015003030101501,010150030301015011,202210
1,10150,030301,015,02,1,3,1,2,2,1,2,2,1,1,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,5,2,2712,58.8142902620072,010150030301,01015003030101502,010150030301015021,202210
1,10150,030301,015,04,1,3,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,1,2,1,2712,58.8142902620072,010150030301,01015003030101504,010150030301015041,202210
1,10150,030301,015,05,1,3,1,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,5,5,5,5,5,5,1,2,1,2712,58.8142902620072,010150030301,01015003030101505,010150030301015051,202210
1,10150,030301,015,06,1,3,1,2,2,1,1,2,1,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,5,2,5,2712,58.8142902620072,010150030301,01015003030101506,010150030301015061,202210
1,10150,032202,013,01,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,1,3,2711,77.0897899114588,010150032202,01015003220201301,010150032202013011,202210
1,10150,032202,013,02,1,3,6,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,3,2,2,1,2711,77.0897899114588,010150032202,01015003220201302,010150032202013021,202210
1,10150,032202,013,03,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,99,5,5,5,1,1,1,5,2711,77.0897899114588,010150032202,01015003220201303,010150032202013031,202210
1,10150,032202,013,04,1,3,6,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,5,5,5,5,5,2,1,1,2,2711,77.0897899114588,010150032202,01015003220201304,010150032202013041,202210
1,10150,032202,013,05,1,3,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,2,1,1,5,2711,77.0897899114588,010150032202,01015003220201305,010150032202013051,202210
1,10150,032202,013,06,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,77.0897899114588,010150032202,01015003220201306,010150032202013061,202210
1,10150,032202,013,07,1,1,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,1,3,2711,77.0897899114588,010150032202,01015003220201307,010150032202013071,202210
1,10150,032701,015,01,1,1,1,1,1,1,2,2,2,1,2,1,5,2,2,2,2,2,5,4,4,5,5,1,3,5,3,2712,151.043958218589,010150032701,01015003270101501,010150032701015011,202210
1,10150,032701,015,02,1,3,1,1,1,1,2,2,1,2,2,1,3,2,2,2,2,2,5,4,1,3,5,1,2,3,1,2712,151.043958218589,010150032701,01015003270101502,010150032701015021,202210
1,10150,032701,015,04,1,3,1,5,1,2,2,2,2,2,2,1,4,2,2,2,2,2,5,4,5,3,5,1,1,99,5,2712,151.043958218589,010150032701,01015003270101504,010150032701015041,202210
1,10150,032701,015,05,1,3,1,5,7,1,2,2,1,1,1,1,3,2,2,2,2,2,1,3,4,4,99,99,99,3,3,2712,151.043958218589,010150032701,01015003270101505,010150032701015051,202210
1,10150,032701,015,06,1,3,1,1,2,2,2,2,1,2,2,1,3,2,2,1,1,2,5,3,4,4,5,1,1,5,3,2712,151.043958218589,010150032701,01015003270101506,010150032701015061,202210
1,10150,032701,015,07,1,1,6,5,2,1,2,2,1,2,2,2,4,2,2,2,2,2,5,4,4,4,5,1,1,4,3,2712,151.043958218589,010150032701,01015003270101507,010150032701015071,202210
1,10150,032701,015,09,1,3,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,3,3,99,4,4,1,99,3,2,2712,151.043958218589,010150032701,01015003270101509,010150032701015091,202210
1,10150,036401,028,01,1,3,1,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,191.601761483385,010150036401,01015003640102801,010150036401028011,202210
1,10150,036401,028,02,1,1,6,5,5,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,191.601761483385,010150036401,01015003640102802,010150036401028021,202210
1,10150,036401,028,03,1,3,1,1,1,1,2,2,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,1,1,4,2711,191.601761483385,010150036401,01015003640102803,010150036401028031,202210
1,10150,036401,028,04,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,191.601761483385,010150036401,01015003640102804,010150036401028041,202210
1,10150,036401,028,04,2,3,1,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,191.601761483385,010150036401,01015003640102804,010150036401028042,202210
1,10150,036401,028,05,1,3,6,5,5,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2711,191.601761483385,010150036401,01015003640102805,010150036401028051,202210
1,10150,036401,028,06,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,2,2,5,2711,191.601761483385,010150036401,01015003640102806,010150036401028061,202210
1,10150,036401,028,07,1,3,1,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2711,191.601761483385,010150036401,01015003640102807,010150036401028071,202210
